"Gene_ID","Gene_name","Fourier_score","P_value","FDR"
"YKL003C","MRP17",8.66243427795349,6e-05,0.00153150684931507
"YKL002W","DID4",5.15194711123142,0.13216,0.26557523364486
"YKL001C","MET14",3.26370135501874,0.52141,0.639745807726076
"YKR001C","VPS1",6.91056090476732,0.01222,0.0468838709677419
"YKR002W","PAP1",5.45831795379085,0.1119,0.234277528089888
"YKR003W","OSH6",5.37933012105382,0.07457,0.176720711562897
"YKR004C","ECM9",6.15654832099693,0.05553,0.142981437125749
"YKR006C","MRPL13",8.07092014064944,0.00038,0.004148828125
"YKR007W","MEH1",5.21685333128065,0.13083,0.263626414414414
"YKR008W","RSC4",7.57392582547045,0.00503,0.024344329004329
"YKR010C","TOF2",8.70277501407572,9e-05,0.00183613138686131
"YKR011C","YKR011C",5.56732727823901,0.08978,0.200734866053579
"YKR013W","PRY2",8.19475790231778,0.00143,0.0100423366834171
"YKR014C","YPT52",4.57259081883285,0.23239,0.38424016563147
"YKR016W","FCJ1",8.06506536619916,0.00124,0.00909658792650919
"YKR017C","YKR017C",7.34531228615322,0.00691,0.0308429140127389
"YKR018C","YKR018C",3.88917593032989,0.37448,0.518282545184452
"YKR019C","IRS4",4.27949605913576,0.28261,0.436526637192595
"YKR020W","VPS51",5.89804570355072,0.06268,0.156210967454302
"YKR021W","ALY1",8.63553618285198,0,0
"YKR022C","NTR2",2.66641134502404,0.63125,0.726216814159292
"YKR023W","YKR023W",3.03766705419111,0.55264,0.664036256178809
"YKR024C","DBP7",3.48719564575024,0.43738,0.571651671732523
"YKR025W","RPC37",2.74813646747547,0.60417,0.702990489073881
"YKR026C","GCN3",3.20067222908228,0.5163,0.635947168979952
"YKR027W","BCH2",4.03449742644374,0.33068,0.482133854981742
"YKR028W","SAP190",4.28183133582811,0.28097,0.434822474398007
"YKR029C","SET3",7.70553659771889,0.00452,0.0225596428571429
"YKR030W","GMH1",4.40415473259355,0.25879,0.412499600798403
"YKR031C","SPO14",2.68302764115674,0.62446,0.720927591904172
"YKR035W-A","DID2",4.33672226104373,0.26901,0.422959898762655
"YKR036C","CAF4",5.69960499801402,0.08959,0.200724689378758
"YKR037C","SPC34",8.73611215662771,0.00014,0.00233611940298507
"YKR038C","KAE1",6.4319535572339,0.03489,0.101527902134305
"YKR039W","GAP1",5.25735758288972,0.13204,0.26557523364486
"YKR041W","YKR041W",6.97160062766407,0.01215,0.0467436338609773
"YKR042W","UTH1",6.90688457351145,0.01894,0.0644790499390987
"YKR043C","YKR043C",8.59195144661494,8e-05,0.00176062992125984
"YKR044W","UIP5",8.17519477559215,0.00117,0.00874371657754011
"YKR045C","YKR045C",4.38110641491037,0.26622,0.420268229313753
"YKR046C","PET10",2.34164348980929,0.73052,0.800637914134483
"YKR048C","NAP1",3.90535452728037,0.38623,0.528695739471107
"YKR049C","FMP46",3.62656858315771,0.46586,0.59632640256469
"YKR050W","TRK2",4.15589353198612,0.30347,0.45799063174946
"YKR051W","YKR051W",0.842565470117691,0.95756,0.968471544862518
"YKR052C","MRS4",1.87196815991345,0.80647,0.85657748432453
"YKR054C","DYN1",7.65968923564045,0.0012,0.00886129458388375
"YKR055W","RHO4",7.86940475836996,0.00101,0.00781980609418283
"YKR056W","TRM2",3.07323057422384,0.53192,0.648513151581243
"YKR057W","RPS21A",4.56238760314534,0.2379,0.390675969447709
"YKR059W","TIF1",3.19246589581671,0.60183,0.701173343059608
"YKR060W","UTP30",4.95659730122624,0.17431,0.318864136125654
"YKR061W","KTR2",4.03315049501307,0.33953,0.48891620298815
"YKR062W","TFA2",7.26793913583954,0.01284,0.0485298174442191
"YKR063C","LAS1",3.73256265297399,0.39077,0.532521769868357
"YKR064W","OAF3",5.2253707261418,0.13918,0.274432522045855
"YKR065C","PAM17",7.44096614047556,0.00314,0.0176763343403827
"YKR066C","CCP1",6.91259569535467,0.01739,0.0600804079110012
"YKR067W","GPT2",7.98504363694383,0.00079,0.00668093797276853
"YKR068C","BET3",4.10769345940153,0.32004,0.472383768804434
"YKR069W","MET1",3.86347076608619,0.38241,0.525484734513274
"YKR070W","YKR070W",6.63139493058522,0.02941,0.0889620670995671
"YKR071C","DRE2",1.93948587538185,0.78561,0.840007631981637
"YKR072C","SIS2",2.6776790350208,0.62888,0.724086343975283
"YKR074W","AIM29",2.99021531389931,0.55018,0.662824612068965
"YKR075C","YKR075C",7.42827241074548,0.0073,0.0320809748427673
"YKR076W","ECM4",4.34475611566508,0.30436,0.458383010231556
"YKR077W","MSA2",7.77700557459579,0.00062,0.00585439189189189
"YKR078W","YKR078W",3.3958050781927,0.45592,0.587910680507497
"YKR079C","TRZ1",2.21300356892959,0.73396,0.803217776037588
"YKR080W","MTD1",2.03767953798416,0.7729,0.830730738177624
"YKR081C","RPF2",4.3258846153775,0.27297,0.427903056646102
"YKR082W","NUP133",6.23957160828062,0.05105,0.134799008030231
"YKR083C","DAD2",8.62804153864613,0.00016,0.00249832402234637
"YKR084C","HBS1",6.89610126149112,0.01472,0.0538160889470242
"YKR085C","MRPL20",8.03373944548764,3e-04,0.00357569296375267
"YKR086W","PRP16",1.12136523780184,0.92038,0.941259458470545
"YKR087C","OMA1",6.2927258310025,0.02701,0.0834637368711996
"YKR088C","TVP38",6.28136520359417,0.0459,0.124972151898734
"YKR089C","TGL4",8.07064634146472,0.00289,0.0165863449691992
"YKR090W","PXL1",9.43258603157175,1e-05,0.000508181818181818
"YKR091W","SRL3",6.82782302744719,0.02457,0.0778166005665722
"YKR092C","SRP40",3.72903562703986,0.38822,0.530858561643836
"YKR093W","PTR2",5.60207482037999,0.09888,0.216082564503518
"YKR094C","RPL40B",4.02162559611551,0.34202,0.491110146416645
"YKR095W","MLP1",1.10508147613116,0.93074,0.949066387014408
"YKR095W-A","PCC1",4.59304200281459,0.22621,0.377466835820896
"YKR096W","YKR096W",5.25719129030766,0.13618,0.270348757102273
"YKR098C","UBP11",7.66897354669952,0.00307,0.0173873353596758
"YKR099W","BAS1",4.0870329831691,0.31993,0.472374194400423
"YKR100C","SKG1",5.96169422894919,0.06248,0.155921071428571
"YKR101W","SIR1",7.61195962529446,0.00138,0.00975246523388116
"YLL063C","AYT1",5.17996342917821,0.14481,0.281757013574661
"YLL062C","MHT1",1.03720075422488,0.93397,0.951675592417062
"YLL061W","MMP1",2.4955810155292,0.6711,0.755883336691517
"YLL058W","YLL058W",4.58791185985342,0.23465,0.386816130934827
"YLL057C","JLP1",2.99332024587324,0.57511,0.681548632605469
"YLL056C","YLL056C",3.70557858019727,0.42903,0.56469924652696
"YLL055W","YCT1",4.76242734351936,0.19635,0.345482058545798
"YLL054C","YLL054C",2.47681070751871,0.66582,0.752513910230489
"YLL052C","AQY2",4.70785212324875,0.21281,0.364755211526671
"YLL051C","FRE6",8.12477254287501,0.00098,0.0076941011235955
"YLL050C","COF1",5.78197810109649,0.06414,0.159140079893475
"YLL049W","LDB18",5.51584478620954,0.08511,0.194666489361702
"YLL048C","YBT1",2.91996409791922,0.57051,0.677533652007648
"YLL045C","RPL8B",3.78611701438119,0.38237,0.525484734513274
"YLL043W","FPS1",4.87285925215274,0.1552,0.294790349983011
"YLL042C","ATG10",5.74981914157232,0.08488,0.194299426699427
"YLL041C","SDH2",7.44596564972443,0.00418,0.021535668202765
"YLL040C","VPS13",7.10467516009821,0.00629,0.0288205737704918
"YLL039C","UBI4",3.93780208223729,0.36653,0.512225675
"YLL038C","ENT4",5.38594585179393,0.11954,0.246124714548803
"YLL036C","PRP19",8.60382771819956,0.00045,0.00462408088235294
"YLL035W","GRC3",2.98264963844597,0.55618,0.666026005993151
"YLL034C","RIX7",4.50426484793347,0.24184,0.394628546409807
"YLL033W","IRC19",3.07594836667511,0.5368,0.653038520130577
"YLL032C","YLL032C",9.00412611970283,2e-05,0.000866666666666667
"YLL031C","GPI13",8.86316701418861,4e-05,0.0012561797752809
"YLL029W","FRA1",7.10539369652284,0.0082,0.0348843226788432
"YLL028W","TPO1",7.5786452150286,0.00494,0.0240545296167247
"YLL027W","ISA1",6.74820114531418,0.02364,0.0758161790017212
"YLL026W","HSP104",5.47800852515375,0.08932,0.200360674157303
"YLL025W","PAU17",3.74940231521519,0.41397,0.553345839311334
"YLL024C","SSA2",3.87706101624366,0.35959,0.506196952908587
"YLL023C","POM33",7.24915938915391,0.00404,0.0211061682242991
"YLL022C","HIF1",7.58723830659025,0.00106,0.0081281207133059
"YLL021W","SPA2",8.22055172746549,0.00046,0.00470091407678245
"YLL018C-A","COX19",2.47293801774366,0.66659,0.753079648342765
"YLL018C","DPS1",1.70912551442355,0.83382,0.875644148036821
"YLL015W","BPT1",7.83399275261973,0.0017,0.01139448441247
"YLL014W","EMC6",4.18748172089424,0.29604,0.45091651226158
"YLL013C","PUF3",4.49966443726111,0.24667,0.400955306775225
"YLL012W","YEH1",5.41308164328522,0.11898,0.245242699115044
"YLL011W","SOF1",1.6154931555344,0.84243,0.881746358359858
"YLL010C","PSR1",0.844553427577676,0.95804,0.96860980285766
"YLL009C","COX17",8.44163824537958,0.00014,0.00233611940298507
"YLL008W","DRS1",2.93331460139902,0.56852,0.675744588560493
"YLL007C","YLL007C",4.37798158231577,0.26565,0.419771396269079
"YLL006W","MMM1",1.63611718901189,0.83635,0.877602721471472
"YLL004W","ORC3",7.62057086573553,0.0019,0.0122361751152074
"YLL003W","SFI1",7.95745316892277,6e-04,0.00571379897785349
"YLL002W","RTT109",8.85180080270443,3e-05,0.00106815286624204
"YLL001W","DNM1",6.38773349940787,0.04116,0.114755311720698
"YLR001C","YLR001C",6.95274474736165,0.01123,0.0442393939393939
"YLR002C","NOC3",2.92350360992053,0.56689,0.674380740583103
"YLR003C","CMS1",5.03333863418383,0.16304,0.30440668002672
"YLR004C","THI73",8.2680998350742,0.00032,0.00373444676409186
"YLR005W","SSL1",7.52346701861058,0.0019,0.0122361751152074
"YLR006C","SSK1",5.22955853104106,0.14215,0.278520329477743
"YLR007W","NSE1",6.20153344364787,0.04612,0.125333398152649
"YLR008C","PAM18",8.5376144378105,0.00013,0.0022709375
"YLR009W","RLP24",2.70328860830493,0.61424,0.71207001244297
"YLR010C","TEN1",5.2946086312299,0.1099,0.231914307285768
"YLR011W","LOT6",6.55389294895613,0.03324,0.0976927444794953
"YLR014C","PPR1",1.23949434926495,0.90649,0.930800716385011
"YLR015W","BRE2",2.95969233911617,0.55932,0.668362291577597
"YLR016C","PML1",1.529703784831,0.85768,0.891821279761905
"YLR017W","MEU1",3.71777200234637,0.39462,0.536199756927564
"YLR018C","POM34",6.00548617793572,0.06377,0.158292317939609
"YLR019W","PSR2",4.95000097132404,0.17542,0.319934029363785
"YLR020C","YEH2",8.28833341590437,0.00021,0.00289851851851852
"YLR021W","IRC25",7.95218189245777,0.00245,0.0147263440860215
"YLR022C","SDO1",2.06259997828404,0.76985,0.829023598535928
"YLR023C","IZH3",3.9306697744543,0.35009,0.498726580020387
"YLR024C","UBR2",8.56596559796456,0.00011,0.00209863481228669
"YLR025W","SNF7",4.92388523194394,0.17556,0.320084931506849
"YLR026C","SED5",3.48390993410516,0.44352,0.577381648812296
"YLR027C","AAT2",4.8353373925309,0.18815,0.33613247043784
"YLR028C","ADE16",2.95907055883738,0.58715,0.690982842105263
"YLR029C","RPL15A",4.15607984972425,0.31746,0.470466967126193
"YLR032W","RAD5",8.89228558698511,0,0
"YLR033W","RSC58",3.50615737029055,0.45082,0.584048795180723
"YLR034C","SMF3",8.45861426516887,9e-05,0.00183613138686131
"YLR035C","MLH2",5.87405627790586,0.07356,0.175053384418902
"YLR036C","YLR036C",2.45653362851656,0.74689,0.811451612903226
"YLR037C","PAU23",3.7081032898825,0.39592,0.537182718446602
"YLR038C","COX12",5.72650802516532,0.08437,0.193369536695367
"YLR039C","RIC1",5.41682074900918,0.11551,0.239859175334324
"YLR040C","YLR040C",4.50536339902287,0.2222,0.374524947273275
"YLR042C","YLR042C",3.98501882606252,0.33233,0.483226059817945
"YLR043C","TRX1",3.72433921760251,0.38713,0.529756842105263
"YLR044C","PDC1",4.48227043186765,0.18727,0.335203105987832
"YLR045C","STU2",8.91874196059777,3e-05,0.00106815286624204
"YLR046C","YLR046C",5.80614396358613,0.07813,0.182892252931323
"YLR047C","FRE8",5.91887750656765,0.07074,0.170962645914397
"YLR048W","RPS0B",4.86162504618282,0.19093,0.339255785123967
"YLR049C","YLR049C",8.70866740867724,0.00021,0.00289851851851852
"YLR050C","YLR050C",6.45551965232244,0.02361,0.0757634328358209
"YLR051C","FCF2",1.67558550117688,0.83773,0.878001968134958
"YLR052W","IES3",6.99813754795245,0.01249,0.0475283185840708
"YLR055C","SPT8",5.24892454983799,0.13665,0.270877127659574
"YLR056W","ERG3",5.6635921116502,0.09257,0.205180927835052
"YLR057W","YLR057W",6.56971967324696,0.0213,0.0701219081272085
"YLR058C","SHM2",2.44577813522914,0.6757,0.759680213151016
"YLR059C","REX2",4.90988857047705,0.17791,0.322999967521923
"YLR060W","FRS1",2.81548729374713,0.58929,0.692225005253204
"YLR061W","RPL22A",4.40454152588335,0.26994,0.424016971059286
"YLR063W","YLR063W",6.65990045155368,0.02348,0.0754328735632184
"YLR064W","PER33",3.37552613085797,0.47621,0.604839014979573
"YLR065C","YLR065C",6.76254698505158,0.00966,0.0390733719247467
"YLR066W","SPC3",6.26332092102632,0.03168,0.0945494927923118
"YLR068W","FYV7",2.10886349554177,0.74314,0.808971826323987
"YLR069C","MEF1",8.01923535366643,0.0012,0.00886129458388375
"YLR070C","XYL2",4.94923775354227,0.16266,0.303798663548279
"YLR071C","RGR1",3.95340809257186,0.36622,0.512004301075269
"YLR072W","YLR072W",4.57472831350505,0.23641,0.388685852941176
"YLR073C","RFU1",5.06259005387783,0.15817,0.298303070175439
"YLR074C","BUD20",3.91428368062147,0.34939,0.498408392857143
"YLR075W","RPL10",5.01581056390104,0.16809,0.311133476821192
"YLR077W","FMP25",9.07658855421453,0,0
"YLR078C","BOS1",4.49352830296199,0.26771,0.421667765567766
"YLR079W","SIC1",7.41751670769607,0.00739,0.0324000784313726
"YLR080W","EMP46",8.12317677696591,0.00027,0.00332444933920705
"YLR082C","SRL2",7.15265475066244,0.01018,0.04073457408733
"YLR083C","EMP70",8.45041981185642,0.001,0.00777468706536857
"YLR084C","RAX2",8.47238344160899,0.00019,0.00274444444444444
"YLR085C","ARP6",6.32855992837265,0.04647,0.126120815138282
"YLR086W","SMC4",7.30594749058308,0.01293,0.048771052631579
"YLR087C","CSF1",7.98462253127174,0.00022,0.0029633734939759
"YLR088W","GAA1",8.50284549435584,0.00013,0.0022709375
"YLR089C","ALT1",5.21241749045595,0.10034,0.217740916149068
"YLR090W","XDJ1",5.42525742708315,0.11674,0.241874203113417
"YLR091W","GEP5",7.78658006561484,0.00168,0.011301083032491
"YLR093C","NYV1",6.83158493574886,0.02042,0.0678643281807372
"YLR094C","GIS3",3.20349240865156,0.52429,0.6419685282523
"YLR095C","IOC2",6.51551596203928,0.03804,0.108381039755352
"YLR096W","KIN2",0.763891125867533,0.9631,0.973021688053497
"YLR097C","HRT3",7.6215436102132,0.00209,0.0132161764705882
"YLR099C","ICT1",6.9441216812081,0.01624,0.0572385003150599
"YLR099W-A","YLR099W-A",5.40721824253246,0.10838,0.229921897533207
"YLR100W","ERG27",4.45013140420969,0.25037,0.403915815295815
"YLR102C","APC9",5.22094720781545,0.13983,0.275325713279324
"YLR103C","CDC45",7.87792519187783,0.00041,0.0043407196969697
"YLR104W","LCL2",6.02436185544513,0.05436,0.14100807424594
"YLR105C","SEN2",4.16838776933122,0.30972,0.463791802839539
"YLR106C","MDN1",3.73916011083175,0.38623,0.528695739471107
"YLR107W","REX3",3.94319594558284,0.35744,0.504568080808081
"YLR108C","YLR108C",2.83617257007342,0.58694,0.690916466624553
"YLR109W","AHP1",3.01106069907297,0.556,0.665961002785515
"YLR110C","CCW12",5.39506673470801,0.10375,0.223234218629715
"YLR113W","HOG1",3.02228032356324,0.53955,0.655295156385752
"YLR114C","AVL9",2.30876449799853,0.73083,0.800732987063896
"YLR115W","CFT2",5.88063568331151,0.07031,0.170439245446661
"YLR116W","MSL5",2.69654282370086,0.63194,0.726516118421053
"YLR117C","CLF1",1.33877390616798,0.88888,0.916929175124562
"YLR118C","YLR118C",5.12232558494113,0.14645,0.284058119361554
"YLR119W","SRN2",7.3695688145642,0.00483,0.023704741000878
"YLR120C","YPS1",4.91613789955773,0.18459,0.331573939588689
"YLR121C","YPS3",6.40956493589972,0.03515,0.101807512953368
"YLR126C","YLR126C",6.99644160559248,0.01552,0.0556490057729314
"YLR127C","APC2",3.03503418182627,0.55944,0.668362812566788
"YLR128W","DCN1",4.75316990231292,0.19071,0.339080438931298
"YLR129W","DIP2",2.45226416444031,0.67124,0.755888718775181
"YLR130C","ZRT2",3.90572975494965,0.35198,0.500017331639136
"YLR131C","ACE2",8.79881783676767,0,0
"YLR132C","YLR132C",3.06633409218125,0.54621,0.659441351759879
"YLR133W","CKI1",4.21899115927662,0.29352,0.448422191855698
"YLR134W","PDC5",2.61022412232348,0.64338,0.735591883050501
"YLR135W","SLX4",7.18285922990478,0.0045,0.0225596428571429
"YLR136C","TIS11",4.54005779575481,0.23608,0.388257487496322
"YLR137W","YLR137W",2.56356771410436,0.65021,0.740675
"YLR138W","NHA1",4.18090762006558,0.29766,0.452274911660777
"YLR139C","SLS1",2.13959557470218,0.74437,0.809696108192255
"YLR141W","RRN5",3.50558805288893,0.49601,0.620845476936856
"YLR142W","PUT1",3.65989834251883,0.45094,0.584048795180723
"YLR143W","YLR143W",1.00739206957646,0.93603,0.953253361267991
"YLR144C","ACF2",1.74295495570621,0.81857,0.865414031770045
"YLR145W","RMP1",1.30068761865743,0.91655,0.939060575513197
"YLR146C","SPE4",3.47213958895748,0.44017,0.574220555296314
"YLR146W-A","YLR146W-A",2.11141513536467,0.74327,0.808971826323987
"YLR147C","SMD3",1.31714564537533,0.89043,0.918153891552932
"YLR148W","PEP3",4.05688228873158,0.33408,0.483935527338689
"YLR150W","STM1",4.54035341775337,0.23759,0.390281545694975
"YLR151C","PCD1",7.83977896826489,0.00053,0.00525301418439716
"YLR152C","YLR152C",1.6471109384331,0.83795,0.878001968134958
"YLR153C","ACS2",4.76886299927947,0.19977,0.349567396745932
"YLR154C","RNH203",6.41697025949747,0.04045,0.113284318637275
"YLR163C","MAS1",7.47473533277123,0.00425,0.0217360475754803
"YLR165C","PUS5",3.39929485932868,0.47448,0.603765809241976
"YLR166C","SEC10",6.09725877007125,0.05867,0.149278698224852
"YLR167W","RPS31",3.64898551307108,0.41716,0.55568355968549
"YLR170C","APS1",0.365913333513518,0.9911,0.993362441735389
"YLR172C","DPH5",3.9169386705418,0.3518,0.499888662938485
"YLR173W","YLR173W",5.60576783903143,0.09489,0.209244615384615
"YLR175W","CBF5",4.43929855488659,0.25294,0.406451968956597
"YLR176C","RFX1",4.9277693702353,0.17563,0.320108151287903
"YLR177W","YLR177W",4.40207777779273,0.29095,0.445347891566265
"YLR178C","TFS1",4.75054996055485,0.15336,0.292383873167405
"YLR179C","YLR179C",4.98715493139164,0.16872,0.311989679126695
"YLR180W","SAM1",4.32392019188781,0.27877,0.433349360400445
"YLR181C","VTA1",7.28080521422895,0.0077,0.0333408210689388
"YLR182W","SWI6",8.95903549969661,1e-05,0.000508181818181818
"YLR183C","TOS4",8.40546932827294,9e-05,0.00183613138686131
"YLR185W","RPL37A",3.81893207994929,0.37914,0.522532692307692
"YLR186W","EMG1",5.64700347520845,0.09344,0.206617721518987
"YLR187W","SKG3",4.95144444501481,0.17322,0.317493672131148
"YLR188W","MDL1",8.13505085698979,6e-04,0.00571379897785349
"YLR189C","ATG26",5.87237363329553,0.06926,0.168331913043478
"YLR190W","MMR1",8.93811318881442,1e-05,0.000508181818181818
"YLR191W","PEX13",6.34869847705096,0.03232,0.0959982996811902
"YLR192C","HCR1",4.85305041173381,0.18814,0.33613247043784
"YLR193C","UPS1",5.72340331364249,0.07186,0.172106855184233
"YLR194C","YLR194C",5.94351264183204,0.07098,0.171097370689655
"YLR195C","NMT1",4.85321660798926,0.1884,0.336471565495208
"YLR196W","PWP1",3.71914911100835,0.39073,0.532521769868357
"YLR197W","NOP56",4.43531561543401,0.25482,0.408634452094091
"YLR199C","PBA1",4.19048356219422,0.3108,0.464518390804598
"YLR200W","YKE2",3.96810643621651,0.33882,0.488595125096724
"YLR201C","COQ9",8.27171483923179,3e-04,0.00357569296375267
"YLR203C","MSS51",7.32080230465422,0.0059,0.0275300500834725
"YLR204W","QRI5",8.37071311021983,0.00014,0.00233611940298507
"YLR205C","HMX1",7.16163388274976,0.01239,0.0472501704158146
"YLR206W","ENT2",5.20628263046259,0.13269,0.266046305595409
"YLR207W","HRD3",8.32241839115447,0.00046,0.00470091407678245
"YLR208W","SEC13",4.13077409488826,0.31213,0.46535632
"YLR209C","PNP1",7.1121494611222,0.01462,0.0534854712041885
"YLR210W","CLB4",8.46298761995199,0.00048,0.00486086956521739
"YLR211C","YLR211C",8.79662667123494,0.00041,0.0043407196969697
"YLR212C","TUB4",8.69167312467511,0.00027,0.00332444933920705
"YLR213C","CRR1",5.63747286132086,0.08898,0.199758313253012
"YLR214W","FRE1",6.48862901550959,0.02706,0.0834798013245033
"YLR215C","CDC123",2.9116609716545,0.57239,0.678900933587948
"YLR216C","CPR6",4.33227663830544,0.27859,0.433329958275382
"YLR218C","COA4",5.02987879371625,0.16261,0.303798663548279
"YLR219W","MSC3",7.00665566524273,0.01419,0.0523924042272127
"YLR220W","CCC1",8.57530876666288,8e-05,0.00176062992125984
